geometry,target,edges,coeff,fci,energy
"[[0.         0.         0.        ]
 [1.43259445 1.9773291  1.58671693]
 [2.77877945 2.93448709 2.45534107]
 [5.06860047 3.10501914 1.75259174]
 [5.60978422 6.23118885 3.81328481]
 [2.09515265 0.49319977 0.84008424]]",[-1.56947382 -0.94333648 -1.33412806],"[[(0, 4), (1, 5), (2, 3)], [(0, 2), (1, 5), (3, 4)], [(0, 3), (1, 5), (2, 4)], [(0, 5), (1, 2), (3, 4)], [(0, 4), (1, 2), (3, 5)], [(0, 3), (1, 2), (4, 5)], [(0, 5), (1, 4), (2, 3)], [(0, 5), (1, 3), (2, 4)], [(0, 1), (2, 3), (4, 5)], [(0, 1), (2, 5), (3, 4)], [(0, 1), (2, 4), (3, 5)], [(0, 4), (1, 3), (2, 5)], [(0, 3), (1, 4), (2, 5)], [(0, 2), (1, 3), (4, 5)], [(0, 2), (1, 4), (3, 5)]]","[[ 7.06646258e-01  3.09842905e-02 -1.54089947e-03 -9.73351234e-04
  -7.06651188e-01 -1.82158278e-02]
 [-2.45530396e-02  7.05527477e-01  1.41501284e-02  1.59573785e-02
   2.45672695e-02 -7.07509515e-01]
 [-7.71083538e-04  5.12972887e-02  7.04980495e-01 -7.05644909e-01
  -3.59337239e-04  4.93520893e-02]
 [ 1.71901142e-03 -1.66977807e-02  7.07418251e-01  7.06468032e-01
  -1.87182507e-03  1.33065365e-02]
 [ 7.07110611e-01 -1.14812743e-04  6.49918637e-04 -4.98714446e-04
   7.07102460e-01 -9.88021261e-05]
 [-6.26484342e-03  7.05946678e-01 -4.85684829e-02  5.20802100e-02
   6.55936814e-03  7.04617462e-01]]",-2.8348265450931542,-2.81895896877265
"[[0.         0.         0.        ]
 [2.3171761  2.86896298 0.31671642]
 [4.77895231 5.78001251 3.09683328]
 [0.98306429 0.22594029 2.70765559]
 [3.4349156  2.11713299 3.03074565]
 [5.08576993 3.3697599  4.39006388]]",[-1.47812362 -1.57227031 -1.37415079],"[[(0, 3), (1, 2), (4, 5)], [(0, 1), (2, 3), (4, 5)], [(0, 2), (1, 3), (4, 5)], [(0, 3), (1, 4), (2, 5)], [(0, 1), (2, 5), (3, 4)], [(0, 4), (1, 3), (2, 5)], [(0, 3), (1, 5), (2, 4)], [(0, 2), (1, 4), (3, 5)], [(0, 5), (1, 4), (2, 3)], [(0, 5), (1, 2), (3, 4)], [(0, 2), (1, 5), (3, 4)], [(0, 1), (2, 4), (3, 5)], [(0, 5), (1, 3), (2, 4)], [(0, 4), (1, 2), (3, 5)], [(0, 4), (1, 5), (2, 3)]]","[[ 7.07104290e-01 -1.92434049e-04  2.08421212e-04 -7.07108195e-01
  -8.39318491e-04  8.58707397e-04]
 [ 4.67382905e-04  7.07104287e-01 -7.07102329e-01  6.67504313e-05
   2.12221976e-03  2.25758353e-03]
 [-9.24508815e-07  7.07095627e-01  7.07098242e-01  6.12399734e-06
   3.94621216e-03 -3.50389038e-03]
 [ 7.07106156e-01 -2.75542732e-04  2.69879923e-04  7.07102609e-01
   1.75614219e-03  1.88454426e-03]
 [ 9.13260798e-04 -3.65763757e-03 -3.79245433e-03 -7.84864253e-04
   7.07100725e-01 -7.07092182e-01]
 [-1.83150368e-03 -2.41033691e-03  1.96807098e-03 -1.81085668e-03
   7.07095962e-01  7.07106063e-01]]",-2.8033613819735375,-2.802234584227209
"[[0.         0.         0.        ]
 [1.58331408 2.81333691 3.84487673]
 [0.77620231 3.38899165 2.3009934 ]
 [5.30370571 4.73623527 6.41405647]
 [3.37859578 5.42746715 4.6756517 ]
 [3.65122675 6.24966201 5.80886037]]",[-1.56882405 -1.00916173 -0.65824596],"[[(0, 3), (1, 2), (4, 5)], [(0, 2), (1, 3), (4, 5)], [(0, 1), (2, 3), (4, 5)], [(0, 4), (1, 2), (3, 5)], [(0, 5), (1, 2), (3, 4)], [(0, 2), (1, 4), (3, 5)], [(0, 1), (2, 4), (3, 5)], [(0, 2), (1, 5), (3, 4)], [(0, 1), (2, 5), (3, 4)], [(0, 3), (1, 4), (2, 5)], [(0, 5), (1, 4), (2, 3)], [(0, 3), (1, 5), (2, 4)], [(0, 5), (1, 3), (2, 4)], [(0, 4), (1, 5), (2, 3)], [(0, 4), (1, 3), (2, 5)]]","[[ 7.07112411e-01  5.48622114e-04 -5.21119910e-04 -7.07100742e-01
  -7.02763220e-05 -3.73345348e-05]
 [-5.52836054e-04  7.07118726e-01 -7.07061536e-01  5.16189961e-04
   4.04450830e-03  5.49198817e-03]
 [ 2.55781335e-04  7.07068107e-01  7.07138050e-01  2.83243578e-04
  -1.57483522e-03  2.80083787e-03]
 [ 7.06301721e-01 -2.15008085e-04 -1.50698434e-04  7.06309997e-01
   4.35797214e-02 -1.90999031e-02]
 [-3.13264686e-02  2.92032866e-03  1.47512347e-03 -3.13587063e-02
   7.06341326e-01 -7.06474706e-01]
 [-1.21737216e-02 -5.37818781e-03  4.15834192e-03 -1.22887312e-02
   7.06515319e-01  7.07453656e-01]]",-2.9011852939252583,-2.9000826012217837
"[[0.         0.         0.        ]
 [2.1200378  3.41811046 2.22028213]
 [1.2488152  0.13461663 0.23032677]
 [1.77956354 0.67333042 1.45079808]
 [4.16095554 4.6135869  5.32996204]
 [6.016059   6.13947159 6.05220936]]",[-0.44636129 -1.46473947 -1.38513108],"[[(0, 2), (1, 3), (4, 5)], [(0, 2), (1, 4), (3, 5)], [(0, 2), (1, 5), (3, 4)], [(0, 1), (2, 3), (4, 5)], [(0, 5), (1, 4), (2, 3)], [(0, 4), (1, 5), (2, 3)], [(0, 3), (1, 2), (4, 5)], [(0, 3), (1, 4), (2, 5)], [(0, 3), (1, 5), (2, 4)], [(0, 5), (1, 3), (2, 4)], [(0, 4), (1, 3), (2, 5)], [(0, 5), (1, 2), (3, 4)], [(0, 4), (1, 2), (3, 5)], [(0, 1), (2, 5), (3, 4)], [(0, 1), (2, 4), (3, 5)]]","[[ 6.93880007e-01 -1.67000177e-01 -6.79100480e-01 -1.71650825e-01
   6.99661641e-05 -7.19596692e-05]
 [-8.14935297e-03  7.07743811e-01 -3.81661249e-03 -7.06411711e-01
   3.18228481e-04  3.37030721e-04]
 [ 7.00854515e-01  1.18589901e-02  7.13205657e-01 -5.72136491e-05
   4.82481913e-06 -1.28210759e-05]
 [ 1.65127442e-01  6.86344559e-01 -1.73625061e-01  6.86671936e-01
  -1.77535271e-04  1.83768312e-04]
 [-3.63019874e-05  2.01367730e-04  1.48447558e-05  1.83267169e-04
   7.07108769e-01 -7.07104740e-01]
 [ 7.98910862e-06 -3.31118737e-04  5.60891875e-06  3.24038320e-04
   7.07104696e-01  7.07108714e-01]]",-2.9089884078000248,-2.886009995770313
"[[0.         0.         0.        ]
 [1.76457358 1.52969515 1.15350024]
 [3.05856998 5.07451013 3.39709429]
 [2.07457936 1.57866947 3.89164779]
 [5.93686624 1.76432636 7.33473507]
 [1.79664638 5.12684446 3.27248436]]",[-1.40981431 -0.53315331 -1.57219073],"[[(0, 1), (2, 5), (3, 4)], [(0, 4), (1, 3), (2, 5)], [(0, 3), (1, 4), (2, 5)], [(0, 1), (2, 4), (3, 5)], [(0, 1), (2, 3), (4, 5)], [(0, 5), (1, 3), (2, 4)], [(0, 2), (1, 3), (4, 5)], [(0, 4), (1, 2), (3, 5)], [(0, 4), (1, 5), (2, 3)], [(0, 2), (1, 4), (3, 5)], [(0, 5), (1, 4), (2, 3)], [(0, 3), (1, 5), (2, 4)], [(0, 2), (1, 5), (3, 4)], [(0, 3), (1, 2), (4, 5)], [(0, 5), (1, 2), (3, 4)]]","[[ 7.07131794e-01 -7.07069412e-01 -1.15582943e-04 -2.95366733e-03
   2.95554571e-03 -1.56441134e-05]
 [ 7.07075445e-01  7.07137153e-01  1.09983383e-03  3.57109457e-05
  -8.45671125e-05 -3.78254349e-04]
 [-6.99292375e-04 -7.78355725e-04  7.07100571e-01 -2.50709322e-03
   2.50443996e-03 -7.07103338e-01]
 [ 2.89123430e-03 -3.01867116e-03  4.64359849e-03  7.07096645e-01
  -7.07089220e-01 -3.67415584e-04]
 [ 2.34670697e-05  2.53768705e-05  1.11520821e-05  7.07103040e-01
   7.07110522e-01  8.47413996e-06]
 [-3.03903305e-04 -4.17291527e-04  7.07096879e-01 -2.14818117e-03
   2.12855750e-03  7.07110028e-01]]",-2.9100783987398477,-2.9093209786529464
"[[0.         0.         0.        ]
 [3.66000186 1.51980054 2.18360885]
 [1.52350621 0.5114927  3.60854913]
 [1.53725254 3.0159729  3.68790616]
 [7.39426379 3.94759707 5.27063952]
 [0.1090834  3.03562274 0.42172909]]",[-1.50558453 -1.57329134 -1.38505782],"[[(0, 5), (1, 4), (2, 3)], [(0, 4), (1, 5), (2, 3)], [(0, 1), (2, 3), (4, 5)], [(0, 5), (1, 2), (3, 4)], [(0, 4), (1, 2), (3, 5)], [(0, 3), (1, 2), (4, 5)], [(0, 5), (1, 3), (2, 4)], [(0, 2), (1, 3), (4, 5)], [(0, 4), (1, 3), (2, 5)], [(0, 2), (1, 4), (3, 5)], [(0, 1), (2, 4), (3, 5)], [(0, 2), (1, 5), (3, 4)], [(0, 1), (2, 5), (3, 4)], [(0, 3), (1, 5), (2, 4)], [(0, 3), (1, 4), (2, 5)]]","[[ 7.07109941e-01 -4.98860439e-05  2.43394643e-05  9.29725468e-05
   4.82448627e-05 -7.07103612e-01]
 [ 7.53650598e-05  7.07097404e-01  5.76782923e-03  1.32296040e-03
  -7.07091393e-01 -2.23914165e-05]
 [-5.61796956e-04 -2.26430044e-03  7.07094609e-01 -7.07111462e-01
   2.18049791e-03 -6.30127890e-04]
 [-1.66669221e-04 -3.57132890e-03  7.07095076e-01  7.07100688e-01
   3.51946159e-03 -4.88672945e-05]
 [ 2.42744267e-06  7.07103512e-01  6.78109259e-05 -1.59747593e-05
   7.07110047e-01  7.86962965e-07]
 [ 7.07103375e-01 -3.05461439e-05  7.03502582e-04 -4.88249153e-04
   2.72529840e-05  7.07109668e-01]]",-2.8024797541016078,-2.801713895086513
"[[0.         0.         0.        ]
 [0.57995911 1.37563735 2.31189054]
 [3.41450602 0.60357649 1.11545043]
 [5.98953014 2.22856907 3.17707666]
 [3.1683376  1.76924542 3.03188278]
 [4.24844545 2.0813225  4.67906026]]",[-1.44925737 -1.57078757 -1.11708525],"[[(0, 1), (2, 3), (4, 5)], [(0, 3), (1, 2), (4, 5)], [(0, 2), (1, 3), (4, 5)], [(0, 1), (2, 4), (3, 5)], [(0, 2), (1, 4), (3, 5)], [(0, 3), (1, 5), (2, 4)], [(0, 5), (1, 3), (2, 4)], [(0, 4), (1, 2), (3, 5)], [(0, 1), (2, 5), (3, 4)], [(0, 5), (1, 4), (2, 3)], [(0, 3), (1, 4), (2, 5)], [(0, 5), (1, 2), (3, 4)], [(0, 2), (1, 5), (3, 4)], [(0, 4), (1, 5), (2, 3)], [(0, 4), (1, 3), (2, 5)]]","[[ 7.07098805e-01 -7.07107552e-01 -7.39374646e-04  1.08972703e-03
  -2.13446896e-03  1.97467155e-03]
 [ 7.07057049e-01  7.07050698e-01 -5.91113866e-04  5.37055105e-04
   8.11843726e-03  9.11555649e-03]
 [ 1.23700304e-03 -5.87641551e-04  7.06813459e-01 -7.06855480e-01
   1.81375248e-02  2.09575654e-02]
 [-1.50502480e-04  8.97444539e-05  7.06733094e-01  7.06936073e-01
   2.45320380e-02 -1.29565042e-02]
 [ 2.56190019e-03 -1.55868646e-03 -1.73293957e-02 -2.01552674e-02
   7.06625045e-01 -7.07082393e-01]
 [-8.57282984e-03 -8.68546205e-03 -2.53350440e-02  1.37480258e-02
   7.06880322e-01  7.06640225e-01]]",-2.8172184246621166,-2.808676844299098
"[[0.         0.         0.        ]
 [0.94169361 3.41632117 0.70314203]
 [0.50488113 0.76523941 1.53817378]
 [0.74363165 0.92783566 3.02734974]
 [0.43751282 1.62009322 0.27511439]
 [3.48401043 2.88658154 3.62543686]]",[-0.85508684 -1.55737969 -0.64581042],"[[(0, 4), (1, 5), (2, 3)], [(0, 5), (1, 4), (2, 3)], [(0, 1), (2, 3), (4, 5)], [(0, 3), (1, 5), (2, 4)], [(0, 1), (2, 4), (3, 5)], [(0, 5), (1, 3), (2, 4)], [(0, 2), (1, 4), (3, 5)], [(0, 4), (1, 2), (3, 5)], [(0, 4), (1, 3), (2, 5)], [(0, 2), (1, 5), (3, 4)], [(0, 2), (1, 3), (4, 5)], [(0, 3), (1, 4), (2, 5)], [(0, 5), (1, 2), (3, 4)], [(0, 3), (1, 2), (4, 5)], [(0, 1), (2, 5), (3, 4)]]","[[ 6.96921266e-01 -4.93381011e-02 -1.84073403e-02  1.24152143e-01
  -7.02482180e-01  5.13098613e-02]
 [ 4.28645471e-02  7.05106251e-01  5.66625553e-03 -1.09092645e-02
  -6.05748195e-02 -7.05100970e-01]
 [ 1.18024289e-01 -1.69386775e-02  6.93961812e-01 -7.09586345e-01
  -2.46612913e-02  8.91017593e-03]
 [-1.45149556e-01  4.17297473e-03  7.17964786e-01  6.79352890e-01
  -4.34555708e-02 -5.65895476e-03]
 [ 6.90986208e-01  1.16538370e-02  5.05102920e-02  1.39355453e-01
   7.07356025e-01 -8.85833516e-03]
 [-1.82025039e-03  7.07071978e-01  4.61991478e-03 -3.76309753e-03
  -6.04260074e-04  7.07113877e-01]]",-2.884062719842433,-2.8591464844593464
"[[0.         0.         0.        ]
 [2.8193014  2.683587   2.56066762]
 [6.67620924 5.50109843 6.15744771]
 [0.17861189 0.40465828 1.44060453]
 [9.50027105 7.4216076  6.73772567]
 [7.11990028 6.10090209 9.62699379]]",[-0.73354578 -1.56948174 -1.54176644],"[[(0, 3), (1, 5), (2, 4)], [(0, 3), (1, 4), (2, 5)], [(0, 3), (1, 2), (4, 5)], [(0, 5), (1, 3), (2, 4)], [(0, 4), (1, 3), (2, 5)], [(0, 1), (2, 4), (3, 5)], [(0, 1), (2, 5), (3, 4)], [(0, 2), (1, 3), (4, 5)], [(0, 1), (2, 3), (4, 5)], [(0, 4), (1, 2), (3, 5)], [(0, 5), (1, 2), (3, 4)], [(0, 4), (1, 5), (2, 3)], [(0, 2), (1, 5), (3, 4)], [(0, 5), (1, 4), (2, 3)], [(0, 2), (1, 4), (3, 5)]]","[[ 7.07104834e-01 -2.30447259e-03  7.52240815e-08 -7.07101220e-01
  -4.13203058e-08  2.30401802e-03]
 [ 2.17342723e-03  7.07103840e-01 -6.91004502e-06 -2.43506397e-03
   3.38425649e-06 -7.07102189e-01]
 [-1.82604851e-08 -4.15408227e-05  7.07108934e-01  6.47671121e-08
  -7.07104625e-01 -5.18355779e-05]
 [ 7.07105388e-01  1.33634775e-04 -2.65783900e-08  7.07108150e-01
   2.14618086e-08 -1.28012352e-04]
 [-8.55099804e-09 -1.14128960e-04  7.07104610e-01  1.39365056e-08
   7.07108934e-01 -1.17655080e-04]
 [-2.58645908e-06  7.07105944e-01  1.62580017e-04 -3.03565381e-06
   6.92043120e-05  7.07107596e-01]]",-2.863445201795456,-2.8634012115661407
"[[0.         0.         0.        ]
 [3.68860863 0.20406878 2.74625341]
 [3.03867913 2.88257695 2.88221268]
 [5.884349   3.66787325 6.52084201]
 [2.85365612 3.48576358 0.9994646 ]
 [2.94804204 1.33891923 3.32562502]]",[-1.5714482  -0.64059611 -1.09429805],"[[(0, 3), (1, 5), (2, 4)], [(0, 4), (1, 5), (2, 3)], [(0, 2), (1, 5), (3, 4)], [(0, 3), (1, 4), (2, 5)], [(0, 4), (1, 3), (2, 5)], [(0, 1), (2, 5), (3, 4)], [(0, 1), (2, 4), (3, 5)], [(0, 5), (1, 3), (2, 4)], [(0, 3), (1, 2), (4, 5)], [(0, 4), (1, 2), (3, 5)], [(0, 5), (1, 2), (3, 4)], [(0, 1), (2, 3), (4, 5)], [(0, 2), (1, 3), (4, 5)], [(0, 5), (1, 4), (2, 3)], [(0, 2), (1, 4), (3, 5)]]","[[ 7.07107409e-01  4.44886631e-04  1.30477666e-04 -7.07105982e-01
  -1.56817724e-04  4.92606805e-05]
 [-2.69371144e-04  7.03463747e-01 -9.78746776e-02  8.37060901e-05
   1.03476136e-01 -6.96313086e-01]
 [-1.68258859e-04  9.61234836e-02  6.98999603e-01  1.69278032e-04
  -7.00768108e-01 -1.05279784e-01]
 [ 7.07106020e-01  1.18751078e-04  1.08201810e-04  7.07107508e-01
   1.34823243e-04 -6.37456113e-05]
 [-9.45805868e-05 -3.54945552e-02  7.07369362e-01 -1.44925555e-04
   7.05294153e-01 -3.04770291e-02]
 [-2.79029247e-04  7.03305735e-01  3.80612573e-02  2.13722638e-04
   2.78722562e-02  7.09320377e-01]]",-2.8846756197182115,-2.8681085711896173
"[[0.         0.         0.        ]
 [0.02536851 1.71068795 1.76837541]
 [3.45942168 1.91455943 2.12703907]
 [3.46200904 5.4134722  4.75936169]
 [3.21355264 5.36536266 3.30033107]
 [5.69755468 2.45187001 4.98346619]]",[-1.36539382 -1.55157316 -0.70945349],"[[(0, 1), (2, 5), (3, 4)], [(0, 5), (1, 2), (3, 4)], [(0, 2), (1, 5), (3, 4)], [(0, 1), (2, 4), (3, 5)], [(0, 1), (2, 3), (4, 5)], [(0, 4), (1, 2), (3, 5)], [(0, 3), (1, 2), (4, 5)], [(0, 5), (1, 3), (2, 4)], [(0, 3), (1, 5), (2, 4)], [(0, 3), (1, 4), (2, 5)], [(0, 4), (1, 3), (2, 5)], [(0, 2), (1, 4), (3, 5)], [(0, 2), (1, 3), (4, 5)], [(0, 5), (1, 4), (2, 3)], [(0, 4), (1, 5), (2, 3)]]","[[ 7.07109777e-01 -7.07102436e-01 -9.67820359e-04 -1.21497088e-05
  -4.87995560e-06  9.85458526e-04]
 [ 7.07103016e-01  7.07110526e-01  2.60585824e-05  6.85974462e-05
  -5.00099319e-05  1.47179780e-04]
 [ 1.03701340e-03 -9.16280005e-04  7.07105041e-01  2.42996576e-03
  -2.27587293e-03 -7.07099329e-01]
 [-5.90625149e-05 -5.98435911e-05 -2.77498318e-03  7.07094378e-01
  -7.07111098e-01  1.93084488e-03]
 [-6.22567441e-07 -1.74893153e-05 -2.07640518e-03  7.07110859e-01
   7.07097041e-01 -1.92226038e-03]
 [-9.54794436e-05 -7.78824062e-05  7.07099364e-01  2.42139812e-03
   1.57725549e-03  7.07108282e-01]]",-2.870936043036761,-2.8708904938402915
"[[0.         0.         0.        ]
 [0.16667032 0.67607505 0.80355393]
 [0.47251749 2.12773267 1.2654682 ]
 [3.55739155 2.45834701 0.86234697]
 [2.62475647 2.7544885  4.30501157]
 [3.13874648 4.61371511 2.40639189]]",[-0.34559923 -1.51072204 -1.441024  ],"[[(0, 1), (2, 3), (4, 5)], [(0, 1), (2, 4), (3, 5)], [(0, 1), (2, 5), (3, 4)], [(0, 4), (1, 2), (3, 5)], [(0, 3), (1, 2), (4, 5)], [(0, 5), (1, 2), (3, 4)], [(0, 2), (1, 4), (3, 5)], [(0, 2), (1, 3), (4, 5)], [(0, 2), (1, 5), (3, 4)], [(0, 5), (1, 4), (2, 3)], [(0, 4), (1, 5), (2, 3)], [(0, 5), (1, 3), (2, 4)], [(0, 4), (1, 3), (2, 5)], [(0, 3), (1, 5), (2, 4)], [(0, 3), (1, 4), (2, 5)]]","[[ 7.00838131e-01 -6.88231365e-01 -1.32652343e-01  1.32537368e-01
   7.29417215e-04  4.14147659e-04]
 [ 7.03116089e-01  7.10814460e-01  1.55247838e-02 -1.13619667e-02
  -6.74315050e-04  3.98279914e-05]
 [ 1.20206515e-01 -1.45172323e-01  6.94402204e-01 -6.94463261e-01
  -8.59490495e-04 -1.00488389e-03]
 [-2.00683115e-03 -2.15225701e-03  7.07078642e-01  7.07118726e-01
   2.96602038e-03 -2.33310355e-03]
 [ 1.93979763e-04  5.35379441e-04 -2.68343868e-03 -2.61354267e-03
   7.07116138e-01 -7.07087273e-01]
 [-9.18966489e-05  6.84997199e-04  7.13279410e-04 -1.34420162e-03
   7.07089983e-01  7.07121604e-01]]",-2.949771863439472,-2.941542523390837
"[[0.         0.         0.        ]
 [1.72107447 0.05108093 1.07929287]
 [2.62383757 3.19525988 3.58339274]
 [3.02048629 3.72927779 1.79785702]
 [5.61286156 4.10437721 3.89381415]
 [5.02383139 6.09571897 3.90675277]]",[-1.15443451 -1.06620005 -1.18274511],"[[(0, 1), (2, 3), (4, 5)], [(0, 5), (1, 4), (2, 3)], [(0, 4), (1, 5), (2, 3)], [(0, 1), (2, 4), (3, 5)], [(0, 1), (2, 5), (3, 4)], [(0, 2), (1, 3), (4, 5)], [(0, 3), (1, 2), (4, 5)], [(0, 5), (1, 3), (2, 4)], [(0, 3), (1, 5), (2, 4)], [(0, 5), (1, 2), (3, 4)], [(0, 2), (1, 5), (3, 4)], [(0, 4), (1, 3), (2, 5)], [(0, 4), (1, 2), (3, 5)], [(0, 2), (1, 4), (3, 5)], [(0, 3), (1, 4), (2, 5)]]","[[ 7.07130575e-01 -7.07082385e-01 -9.02227105e-04 -1.89348254e-04
   1.73361631e-05 -1.18886920e-05]
 [ 7.07082901e-01  7.07129679e-01  1.15505366e-03 -2.34450405e-04
  -1.71622895e-05 -4.73048700e-06]
 [-3.38230626e-04 -1.05121717e-03  7.07105022e-01 -7.07097818e-01
   1.16786297e-04  3.73229796e-03]
 [ 8.55760235e-05 -1.00613086e-03  7.07082846e-01  7.07113464e-01
  -2.33572576e-03  4.23345393e-03]
 [-8.86508638e-06  1.34660643e-05  5.09250210e-03  1.47685228e-03
   7.07063909e-01 -7.07129772e-01]
 [ 9.02755282e-06  1.78823292e-05 -2.87312401e-03  9.75715053e-04
   7.07145784e-01  7.07061266e-01]]",-2.8462696098922007,-2.8461435217100695
"[[0.         0.         0.        ]
 [2.81707264 0.158788   3.9527657 ]
 [5.45270691 1.53822973 4.64656395]
 [0.27665921 3.9196386  3.45140616]
 [1.22016581 1.27252448 2.36143463]
 [3.63152936 1.36841553 4.25964635]]",[-1.4853466  -0.68316142 -1.57096636],"[[(0, 4), (1, 5), (2, 3)], [(0, 2), (1, 5), (3, 4)], [(0, 3), (1, 5), (2, 4)], [(0, 3), (1, 4), (2, 5)], [(0, 4), (1, 3), (2, 5)], [(0, 1), (2, 5), (3, 4)], [(0, 2), (1, 4), (3, 5)], [(0, 5), (1, 4), (2, 3)], [(0, 4), (1, 2), (3, 5)], [(0, 5), (1, 2), (3, 4)], [(0, 3), (1, 2), (4, 5)], [(0, 2), (1, 3), (4, 5)], [(0, 1), (2, 3), (4, 5)], [(0, 1), (2, 4), (3, 5)], [(0, 5), (1, 3), (2, 4)]]","[[ 7.07184782e-01 -2.01127061e-03 -4.60913491e-04 -1.46137559e-03
  -7.07023705e-01  8.78583512e-04]
 [-3.58420996e-03  7.05507347e-01 -6.91207596e-02  6.76058847e-02
  -6.55904676e-03 -7.02036524e-01]
 [-3.71109005e-04  6.35585437e-02  7.03740174e-01 -7.03812792e-01
   3.53012664e-04 -7.31940659e-02]
 [ 9.44618704e-04  7.26495138e-04  7.07069109e-01  7.07142332e-01
  -9.80771182e-04 -7.84255603e-04]
 [ 7.06689698e-01  2.71564718e-02 -3.12087120e-04  3.39441548e-04
   7.06794251e-01  1.71426829e-02]
 [-2.15749602e-02  7.05320954e-01  5.00533695e-03 -4.94671962e-03
  -2.26993439e-02  7.08161062e-01]]",-2.8649457107043923,-2.8569514570690653
"[[0.         0.         0.        ]
 [0.28517989 3.82576837 2.83729394]
 [2.5323728  3.56529044 1.5835263 ]
 [3.1904766  6.90934002 4.34717575]
 [5.86598189 6.86961398 2.2491807 ]
 [1.81109846 2.0524473  0.29835669]]",[-1.57230385 -1.20210223 -1.53834976],"[[(0, 1), (2, 5), (3, 4)], [(0, 4), (1, 3), (2, 5)], [(0, 3), (1, 4), (2, 5)], [(0, 5), (1, 2), (3, 4)], [(0, 4), (1, 2), (3, 5)], [(0, 3), (1, 2), (4, 5)], [(0, 5), (1, 3), (2, 4)], [(0, 5), (1, 4), (2, 3)], [(0, 2), (1, 5), (3, 4)], [(0, 4), (1, 5), (2, 3)], [(0, 3), (1, 5), (2, 4)], [(0, 1), (2, 3), (4, 5)], [(0, 2), (1, 3), (4, 5)], [(0, 1), (2, 4), (3, 5)], [(0, 2), (1, 4), (3, 5)]]","[[ 7.07073391e-01 -7.07074775e-01  6.34538152e-03 -8.18264867e-07
   1.42788536e-07 -7.22623013e-03]
 [ 7.07039256e-01  7.07048468e-01  1.05208599e-02  1.32865047e-05
   1.37702135e-05  8.20156305e-03]
 [-7.94528663e-03  5.62633666e-03  7.07053155e-01  4.13112884e-05
   3.03594989e-06 -7.07093383e-01]
 [-1.63398743e-06 -3.21613529e-06  1.84672017e-04  7.07106928e-01
  -7.07106575e-01  2.22930354e-04]
 [-1.40290917e-05 -1.52377843e-05  6.39334844e-05  7.07106574e-01
   7.07106977e-01  1.08314306e-04]
 [-8.92092182e-03 -9.80154240e-03  7.07053637e-01 -2.90125825e-04
   1.17505408e-04  7.07035645e-01]]",-2.8101832033082363,-2.8085502024120377
"[[0.         0.         0.        ]
 [3.91814546 2.81572715 1.29648637]
 [1.25068791 2.61504131 3.49655967]
 [5.44773427 4.46824435 3.50898715]
 [9.35645401 7.60704629 6.50282316]
 [2.43398023 3.54602278 3.39649612]]",[-1.56809802 -1.51522989 -0.7333091 ],"[[(0, 4), (1, 3), (2, 5)], [(0, 1), (2, 5), (3, 4)], [(0, 3), (1, 4), (2, 5)], [(0, 2), (1, 5), (3, 4)], [(0, 4), (1, 5), (2, 3)], [(0, 3), (1, 5), (2, 4)], [(0, 4), (1, 2), (3, 5)], [(0, 2), (1, 4), (3, 5)], [(0, 1), (2, 4), (3, 5)], [(0, 2), (1, 3), (4, 5)], [(0, 5), (1, 3), (2, 4)], [(0, 5), (1, 2), (3, 4)], [(0, 3), (1, 2), (4, 5)], [(0, 1), (2, 3), (4, 5)], [(0, 5), (1, 4), (2, 3)]]","[[ 7.07106484e-01  5.21489208e-06  2.82144727e-04  7.44094798e-06
  -7.07106947e-01  3.25710865e-04]
 [ 1.12574635e-06  7.06825485e-01  1.68410632e-02 -7.07011447e-01
  -1.64904920e-06 -1.57774199e-02]
 [ 2.27280805e-05 -2.26956097e-02  7.07020684e-01  9.92342804e-03
  -2.07751428e-05 -7.06758931e-01]
 [-5.42375421e-06  7.07022890e-01  4.72907983e-03  7.07129092e-01
   5.41311150e-06 -8.04462963e-03]
 [ 7.07107013e-01  2.98517955e-07 -7.77936357e-07 -2.69401493e-07
   7.07106550e-01  1.16232001e-06]
 [-3.04138584e-04  1.13017009e-03  7.06976440e-01  2.18774415e-03
   3.03754406e-04  7.07232681e-01]]",-2.862679363495548,-2.8626393195047366
