geometry,target,edges,coeff,fci,energy
"[[0.         0.         0.        ]
 [0.         0.         0.6041041 ]
 [0.         0.         1.20820821]
 [0.         0.         1.81231231]]",[-0.1146902  -0.11469018],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.72087088 -0.6639847  -0.13459636  0.14612776]
 [ 0.6639847   0.72087088  0.14612776  0.13459636]
 [ 0.14612776 -0.13459636  0.6639847  -0.72087088]
 [-0.13459636 -0.14612776  0.72087088  0.6639847 ]]",-1.9686878392062166,-1.9462817151135936
"[[0.         0.         0.        ]
 [0.         0.         0.60610611]
 [0.         0.         1.21221221]
 [0.         0.         1.81831832]]",[-0.1146902  -0.11469018],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.72074279 -0.66412373 -0.13462454  0.1461018 ]
 [ 0.66412373  0.72074279  0.1461018   0.13462454]
 [ 0.1461018  -0.13462454  0.66412373 -0.72074279]
 [-0.13462454 -0.1461018   0.72074279  0.66412373]]",-1.9727340031037954,-1.950502307016153
"[[0.         0.         0.        ]
 [0.         0.         0.60810811]
 [0.         0.         1.21621622]
 [0.         0.         1.82432432]]",[-0.11132086 -0.11125695],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.71876019 -0.65447219 -0.15814916  0.17331702]
 [ 0.65444865  0.71873774  0.17340989  0.15824674]
 [ 0.17367642 -0.15775441  0.65438166 -0.7188426 ]
 [-0.157852   -0.17376927  0.71882021  0.65435808]]",-1.9767262154979872,-1.964564754568804
"[[0.         0.         0.        ]
 [0.         0.         0.61011011]
 [0.         0.         1.22022022]
 [0.         0.         1.83033033]]",[-0.11650649 -0.11650651],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.72048678 -0.66440145 -0.13468084  0.1460499 ]
 [ 0.66440145  0.72048678  0.1460499   0.13468084]
 [ 0.1460499  -0.13468084  0.66440145 -0.72048678]
 [-0.13468084 -0.1460499   0.72048678  0.66440145]]",-1.9806594583137773,-1.958778225980026
"[[0.         0.         0.        ]
 [0.         0.         0.61211211]
 [0.         0.         1.22422422]
 [0.         0.         1.83633634]]",[-0.11250463 -0.11257297],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.71851874 -0.65483127 -0.1578305   0.17325228]
 [ 0.65489347  0.71857297  0.1730271   0.15757239]
 [ 0.17315389 -0.15793845  0.65485689 -0.71849539]
 [-0.15768035 -0.1729287   0.71854966  0.65491905]]",-1.9845347045746387,-1.9723308707151934
"[[0.         0.         0.        ]
 [0.         0.         0.61411411]
 [0.         0.         1.22822823]
 [0.         0.         1.84234234]]",[-0.11772614 -0.11772614],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.72023175 -0.66467791 -0.13473688  0.1459982 ]
 [ 0.66467791  0.72023175  0.1459982   0.13473688]
 [ 0.1459982  -0.13473688  0.66467791 -0.72023175]
 [-0.13473688 -0.1459982   0.72023175  0.66467791]]",-1.988353205092669,-1.9668089720285264
"[[0.         0.         0.        ]
 [0.         0.         0.61611612]
 [0.         0.         1.23223223]
 [0.         0.         1.84834835]]",[-0.11772614 -0.11772614],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.72010487 -0.66481537 -0.13476475  0.14597248]
 [ 0.66481537  0.72010487  0.14597248  0.13476475]
 [ 0.14597248 -0.13476475  0.66481537 -0.72010487]
 [-0.13476475 -0.14597248  0.72010487  0.66481537]]",-1.992109589330337,-1.970723974248112
"[[0.         0.         0.        ]
 [0.         0.         0.61811812]
 [0.         0.         1.23623624]
 [0.         0.         1.85435435]]",[-0.11418341 -0.11467011],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.71803257 -0.65524549 -0.15796     0.17358343]
 [ 0.6556945   0.71843722  0.17189428  0.15609303]
 [ 0.17292951 -0.15867641  0.65542685 -0.71786686]
 [-0.15680986 -0.17123989  0.71827338  0.65587417]]",-1.9958159096065238,-1.983549715676356
"[[0.         0.         0.        ]
 [0.         0.         0.62012012]
 [0.         0.         1.24024024]
 [0.         0.         1.86036036]]",[-0.11957097 -0.11957088],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.71985136 -0.66508986 -0.13482039  0.14592109]
 [ 0.66508986  0.71985136  0.14592109  0.13482039]
 [ 0.14592109 -0.13482039  0.66508986 -0.71985136]
 [-0.13482039 -0.14592109  0.71985136  0.66508986]]",-1.999466480473496,-1.9783999479319834
"[[0.         0.         0.        ]
 [0.         0.         0.62212212]
 [0.         0.         1.24424424]
 [0.         0.         1.86636637]]",[-0.1157226 -0.1156712],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.71786369 -0.65606493 -0.15732403  0.17175471]
 [ 0.65605425  0.71785396  0.17179527  0.15736867]
 [ 0.17213304 -0.15691001  0.6559707  -0.71794979]
 [-0.15695465 -0.1721736   0.71794009  0.65596   ]]",-2.0030625807833875,-1.9907544428363806
"[[0.         0.         0.        ]
 [0.         0.         0.62412412]
 [0.         0.         1.24824825]
 [0.         0.         1.87237237]]",[-0.12080951 -0.12080953],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.71959891 -0.66536298 -0.13487575  0.14586992]
 [ 0.66536298  0.71959891  0.14586992  0.13487575]
 [ 0.14586992 -0.13487575  0.66536298 -0.71959891]
 [-0.13487575 -0.14586992  0.71959891  0.66536298]]",-2.006605747405404,-1.9858458275215782
"[[0.         0.         0.        ]
 [0.         0.         0.62612613]
 [0.         0.         1.25225225]
 [0.         0.         1.87837838]]",[-0.12080951 -0.12080953],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.71947335 -0.66549876 -0.13490328  0.14584447]
 [ 0.66549876  0.71947335  0.14584447  0.13490328]
 [ 0.14584447 -0.13490328  0.66549876 -0.71947335]
 [-0.13490328 -0.14584447  0.71947335  0.66549876]]",-2.0100899728982,-1.989474087058092
"[[0.         0.         0.        ]
 [0.         0.         0.62812813]
 [0.         0.         1.25625626]
 [0.         0.         1.88438438]]",[-0.11760665 -0.11762395],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.71754796 -0.65666445 -0.15667614  0.17137478]
 [ 0.65666447  0.71754731  0.17137748  0.15667606]
 [ 0.17120698 -0.15685949  0.65670783 -0.71750825]
 [-0.1568594  -0.17120968  0.71750761  0.65670785]]",-2.013527749464675,-2.001157916909315
"[[0.         0.         0.        ]
 [0.         0.         0.63013013]
 [0.         0.         1.26026026]
 [0.         0.         1.89039039]]",[-0.12268276 -0.12268276],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.71922256 -0.66576979 -0.13495822  0.14579363]
 [ 0.66576979  0.71922256  0.14579363  0.13495822]
 [ 0.14579363 -0.13495822  0.66576979 -0.71922256]
 [-0.13495822 -0.14579363  0.71922256  0.66576979]]",-2.01691277687673,-1.9965870205786502
"[[0.         0.         0.        ]
 [0.         0.         0.63213213]
 [0.         0.         1.26426426]
 [0.         0.         1.8963964 ]]",[-0.11890987 -0.11890079],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.71726536 -0.65714382 -0.15658825  0.17079965]
 [ 0.65714555  0.71726808  0.17078825  0.15658099]
 [ 0.17091258 -0.15646499  0.65711384 -0.71729283]
 [-0.15645772 -0.17090118  0.71729554  0.65711557]]",-2.0202466185317722,-2.0078352522938916
"[[0.         0.         0.        ]
 [0.         0.         0.63413413]
 [0.         0.         1.26826827]
 [0.         0.         1.9024024 ]]",[-0.12394032 -0.12394033],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.71897291 -0.66603937 -0.13501286  0.14574303]
 [ 0.66603937  0.71897291  0.14574303  0.13501286]
 [ 0.14574303 -0.13501286  0.66603937 -0.71897291]
 [-0.13501286 -0.14574303  0.71897291  0.66603937]]",-2.0235310773375192,-2.0034838978258307
"[[0.         0.         0.        ]
 [0.         0.         0.63613614]
 [0.         0.         1.27227227]
 [0.         0.         1.90840841]]",[-0.12394032 -0.12394033],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.71884877 -0.66617336 -0.13504002  0.14571786]
 [ 0.66617336  0.71884877  0.14571786  0.13504002]
 [ 0.14571786 -0.13504002  0.66617336 -0.71884877]
 [-0.13504002 -0.14571786  0.71884877  0.66617336]]",-2.0267595595051007,-2.006842960748654
"[[0.         0.         0.        ]
 [0.         0.         0.63813814]
 [0.         0.         1.27627628]
 [0.         0.         1.91441441]]",[-0.12085188 -0.12085567],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.71692372 -0.65778212 -0.15610653  0.17021696]
 [ 0.65777959  0.71692039  0.17023101  0.15611714]
 [ 0.17014304 -0.1561871   0.6578021  -0.71690539]
 [-0.15619771 -0.17015709  0.71690205  0.65779958]]",-2.0299449578371385,-2.0174725398593596
"[[0.         0.         0.        ]
 [0.         0.         0.64014014]
 [0.         0.         1.28028028]
 [0.         0.         1.92042042]]",[-0.12584204 -0.12584206],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.71860091 -0.66644072 -0.13509422  0.14566762]
 [ 0.66644072  0.71860091  0.14566762  0.13509422]
 [ 0.14566762 -0.13509422  0.66644072 -0.71860091]
 [-0.13509422 -0.14566762  0.71860091  0.66644072]]",-2.0330804063560195,-2.0134272239089057
"[[0.         0.         0.        ]
 [0.         0.         0.64214214]
 [0.         0.         1.28428428]
 [0.         0.         1.92642643]]",[-0.12216475 -0.12216312],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.71666074 -0.65823285 -0.15594527  0.1697291 ]
 [ 0.65823567  0.71666428  0.16971416  0.15593337]
 [ 0.16978715 -0.15588206  0.65821699 -0.71667531]
 [-0.15587017 -0.16977221  0.71667885  0.65821981]]",-2.0361677329537926,-2.023654202962604
"[[0.         0.         0.        ]
 [0.         0.         0.64414414]
 [0.         0.         1.28828829]
 [0.         0.         1.93243243]]",[-0.12711861 -0.12711861],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.71835427 -0.66670656 -0.13514811  0.14561762]
 [ 0.66670656  0.71835427  0.14561762  0.13514811]
 [ 0.14561762 -0.13514811  0.66670656 -0.71835427]
 [-0.13514811 -0.14561762  0.71835427  0.66670656]]",-2.0392089877052735,-2.0198085147436866
"[[0.         0.         0.        ]
 [0.         0.         0.64614615]
 [0.         0.         1.29229229]
 [0.         0.         1.93843844]]",[-0.12711861 -0.12711861],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.71823165 -0.66683866 -0.13517489  0.14559276]
 [ 0.66683866  0.71823165  0.14559276  0.13517489]
 [ 0.14559276 -0.13517489  0.66683866 -0.71823165]
 [-0.13517489 -0.14559276  0.71823165  0.66683866]]",-2.042197037598914,-2.022914735090975
"[[0.         0.         0.        ]
 [0.         0.         0.64814815]
 [0.         0.         1.2962963 ]
 [0.         0.         1.94444444]]",[-0.12414293 -0.12414234],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.71631648 -0.6588706  -0.15550769  0.16910822]
 [ 0.65886751  0.7163128   0.16912384  0.15552074]
 [ 0.16906645 -0.1555531   0.6588822  -0.71630581]
 [-0.15556615 -0.16908208  0.71630212  0.65887912]]",-2.0451451390903004,-2.0325712021756654
"[[0.         0.         0.        ]
 [0.         0.         0.65015015]
 [0.         0.         1.3003003 ]
 [0.         0.         1.95045045]]",[-0.1290489  -0.12904888],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.71798691 -0.66710216 -0.1352283   0.14554315]
 [ 0.66710216  0.71798691  0.14554315  0.1352283 ]
 [ 0.14554315 -0.1352283   0.66710216 -0.71798691]
 [-0.1352283  -0.14554315  0.71798691  0.66710216]]",-2.0480459061684964,-2.0290023732435842
"[[0.         0.         0.        ]
 [0.         0.         0.65215215]
 [0.         0.         1.3043043 ]
 [0.         0.         1.95645646]]",[-0.12547222 -0.12547386],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.71606474 -0.65930508 -0.15531773  0.16865497]
 [ 0.65930826  0.71606846  0.16863917  0.15530426]
 [ 0.16868888 -0.1552809   0.65929554 -0.71607352]
 [-0.15526743 -0.16867308  0.71607724  0.65929872]]",-2.050901412332932,-2.0382867837756247
"[[0.         0.         0.        ]
 [0.         0.         0.65415415]
 [0.         0.         1.30830831]
 [0.         0.         1.96246246]]",[-0.13034448 -0.13034447],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.71774347 -0.66736407 -0.13528139  0.1454938 ]
 [ 0.66736407  0.71774347  0.1454938   0.13528139]
 [ 0.1454938  -0.13528139  0.66736407 -0.71774347]
 [-0.13528139 -0.1454938   0.71774347  0.66736407]]",-2.053713937039977,-2.0348992471945415
"[[0.         0.         0.        ]
 [0.         0.         0.65615616]
 [0.         0.         1.31231231]
 [0.         0.         1.96846847]]",[-0.13034448 -0.13034447],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.71762246 -0.66749419 -0.13530777  0.14546928]
 [ 0.66749419  0.71762246  0.14546928  0.13530777]
 [ 0.14546928 -0.13530777  0.66749419 -0.71762246]
 [-0.13530777 -0.14546928  0.71762246  0.66749419]]",-2.0564758519844712,-2.0377678845438623
"[[0.         0.         0.        ]
 [0.         0.         0.65815816]
 [0.         0.         1.31631632]
 [0.         0.         1.97447447]]",[-0.12748353 -0.12748069],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.71572294 -0.65993568 -0.1549016   0.16802102]
 [ 0.65993246  0.71571925  0.16803675  0.15491532]
 [ 0.16799617 -0.15492855  0.65994283 -0.71571635]
 [-0.15494227 -0.1680119   0.71571266  0.65993961]]",-2.059200742559826,-2.0465263479555205
"[[0.         0.         0.        ]
 [0.         0.         0.66016016]
 [0.         0.         1.32032032]
 [0.         0.         1.98048048]]",[-0.13230339 -0.13230338],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.71738103 -0.66775366 -0.13536037  0.14542033]
 [ 0.66775366  0.71738103  0.14542033  0.13536037]
 [ 0.14542033 -0.13536037  0.66775366 -0.71738103]
 [-0.13536037 -0.14542033  0.71738103  0.66775366]]",-2.061880745348118,-2.0433888075328817
"[[0.         0.         0.        ]
 [0.         0.         0.66216216]
 [0.         0.         1.32432432]
 [0.         0.         1.98648649]]",[-0.12883113 -0.12883456],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.71547989 -0.66035749 -0.15469541  0.16758832]
 [ 0.66036069  0.71548353  0.1675728   0.15468173]
 [ 0.1676084  -0.15467366  0.66035159 -0.71548533]
 [-0.15465998 -0.16759288  0.71548897  0.66035479]]",-2.0645181616696155,-2.051803492340187
"[[0.         0.         0.        ]
 [0.         0.         0.66416416]
 [0.         0.         1.32832833]
 [0.         0.         1.99249249]]",[-0.13361809 -0.13361809],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.71714096 -0.66801148 -0.13541263  0.14537167]
 [ 0.66801148  0.71714096  0.14537167  0.13541263]
 [ 0.14537167 -0.13541263  0.66801148 -0.71714096]
 [-0.13541263 -0.14537167  0.71714096  0.66801148]]",-2.067115483607019,-2.0488303686471196
"[[0.         0.         0.        ]
 [0.         0.         0.66616617]
 [0.         0.         1.33233233]
 [0.         0.         1.9984985 ]]",[-0.13361809 -0.13361809],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.71702166 -0.66813953 -0.13543859  0.14534749]
 [ 0.66813953  0.71702166  0.14534749  0.13543859]
 [ 0.14534749 -0.13543859  0.66813953 -0.71702166]
 [-0.13543859 -0.14534749  0.71702166  0.66813953]]",-2.0696646285101394,-2.0514756756015577
"[[0.         0.         0.        ]
 [0.         0.         0.66816817]
 [0.         0.         1.33633634]
 [0.         0.         2.0045045 ]]",[-0.13087452 -0.1308704 ],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.71514256 -0.66097833 -0.15429274  0.16695064]
 [ 0.6609752   0.71513905  0.16696569  0.15430614]
 [ 0.16693624 -0.15430831  0.66098273 -0.7151385 ]
 [-0.15432171 -0.1669513   0.71513498  0.6609796 ]]",-2.0721794781283878,-2.0594056769357265
"[[0.         0.         0.        ]
 [0.         0.         0.67017017]
 [0.         0.         1.34034034]
 [0.         0.         2.01051051]]",[-0.13560576 -0.13560577],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.71678369 -0.66839482 -0.13549034  0.14529925]
 [ 0.66839482  0.71678369  0.14529925  0.13549034]
 [ 0.14529925 -0.13549034  0.66839482 -0.71678369]
 [-0.13549034 -0.14529925  0.71678369  0.66839482]]",-2.074651731378537,-2.0566578273535
"[[0.         0.         0.        ]
 [0.         0.         0.67217217]
 [0.         0.         1.34434434]
 [0.         0.         2.01651652]]",[-0.13224143 -0.13224586],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.71490711 -0.66138911 -0.15407583  0.16653199]
 [ 0.66139217  0.71491053  0.1665173   0.15406269]
 [ 0.16654341 -0.15406348  0.6613855  -0.71491045]
 [-0.15405034 -0.16652872  0.71491388  0.66138856]]",-2.0770839006590123,-2.064270236475172
"[[0.         0.         0.        ]
 [0.         0.         0.67417417]
 [0.         0.         1.34834835]
 [0.         0.         2.02252252]]",[-0.13693966 -0.13693965],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.71654716 -0.66864838 -0.13554174  0.1452513 ]
 [ 0.66864838  0.71654716  0.1452513   0.13554174]
 [ 0.1452513  -0.13554174  0.66864838 -0.71654716]
 [-0.13554174 -0.1452513   0.71654716  0.66864838]]",-2.07947867490382,-2.0616712766639007
"[[0.         0.         0.        ]
 [0.         0.         0.67617618]
 [0.         0.         1.35235235]
 [0.         0.         2.02852853]]",[-0.13693966 -0.13693965],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.71642964 -0.66877431 -0.13556726  0.14522748]
 [ 0.66877431  0.71642964  0.14522748  0.13556726]
 [ 0.14522748 -0.13556726  0.66877431 -0.71642964]
 [-0.13556726 -0.14522748  0.71642964  0.66877431]]",-2.081827555282367,-2.06410657747582
"[[0.         0.         0.        ]
 [0.         0.         0.67817818]
 [0.         0.         1.35635636]
 [0.         0.         2.03453453]]",[-0.1343164  -0.13431159],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.71457547 -0.66199877 -0.15368214  0.16589552]
 [ 0.66199582  0.71457219  0.16590965  0.15369483]
 [ 0.16588755 -0.15369074  0.66200147 -0.71457297]
 [-0.15370343 -0.16590168  0.71456969  0.66199852]]",-2.0841446893594755,-2.0712725183365146
"[[0.         0.         0.        ]
 [0.         0.         0.68018018]
 [0.         0.         1.36036036]
 [0.         0.         2.04054054]]",[-0.13895623 -0.13895624],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.71619529 -0.66902526 -0.13561813  0.14517997]
 [ 0.66902526  0.71619529  0.14517997  0.13561813]
 [ 0.14517997 -0.13561813  0.66902526 -0.71619529]
 [-0.13561813 -0.14517997  0.71619529  0.66902526]]",-2.08642137543151,-2.0688760884456103
"[[0.         0.         0.        ]
 [0.         0.         0.68218218]
 [0.         0.         1.36436436]
 [0.         0.         2.04654655]]",[-0.13570327 -0.13570828],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.7143469  -0.66239952 -0.15345826  0.16548698]
 [ 0.66240239  0.71435009  0.16547321  0.15344587]
 [ 0.16549315 -0.15345161  0.6623973  -0.71434896]
 [-0.15343922 -0.16547939  0.71435215  0.66240017]]",-2.0886603212244266,-2.0757486921880575
"[[0.         0.         0.        ]
 [0.         0.         0.68418418]
 [0.         0.         1.36836837]
 [0.         0.         2.05255255]]",[-0.14030942 -0.14030943],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.71596244 -0.66927444 -0.13566865  0.14513277]
 [ 0.66927444  0.71596244  0.14513277  0.13566865]
 [ 0.14513277 -0.13566865  0.66927444 -0.71596244]
 [-0.13566865 -0.14513277  0.71596244  0.66927444]]",-2.090864397681816,-2.073486870147607
"[[0.         0.         0.        ]
 [0.         0.         0.68618619]
 [0.         0.         1.37237237]
 [0.         0.         2.05855856]]",[-0.14030942 -0.14030943],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.71584676 -0.66939817 -0.13569373  0.14510932]
 [ 0.66939817  0.71584676  0.14510932  0.13569373]
 [ 0.14510932 -0.13569373  0.66939817 -0.71584676]
 [-0.13569373 -0.14510932  0.71584676  0.66939817]]",-2.0930247253543155,-2.0757246314966307
"[[0.         0.         0.        ]
 [0.         0.         0.68818819]
 [0.         0.         1.37637638]
 [0.         0.         2.06456456]]",[-0.13714014 -0.1371334 ],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.71402184 -0.66299713 -0.15307043  0.16485463]
 [ 0.66299438  0.71401878  0.16486788  0.15308238]
 [ 0.16485057 -0.1530748   0.6629988  -0.7140203 ]
 [-0.15308675 -0.16486383  0.71401724  0.66299604]]",-2.0951556890351775,-2.082185597078549
