geometry,target,edges,coeff,fci,energy
"[[0.         0.         0.        ]
 [0.26222839 1.76883282 0.37532194]
 [1.53838811 2.88589441 2.03369591]
 [0.76930987 2.73429019 0.32506089]]",[-1.66482295 -0.37393693],"[[(0, 2), (1, 3)], [(0, 1), (2, 3)], [(0, 3), (1, 2)]]","[[ 0.70127266  0.07699572 -0.70216535  0.09618797]
 [-0.06731815  0.70199361 -0.08665107 -0.70367949]
 [ 0.70255813  0.09083575  0.70297379 -0.06315691]
 [-0.1004838   0.70215774  0.07268604  0.70113782]]",-2.0075170352801144,-2.0020812873434206
"[[0.         0.         0.        ]
 [3.72314467 1.09354217 2.21570061]
 [4.3137628  3.00402675 5.45398388]
 [8.13658648 6.76899346 9.0196774 ]]",[-1.57134293 -1.55756661],"[[(0, 3), (1, 2)], [(0, 1), (2, 3)], [(0, 2), (1, 3)]]","[[ 0.70710678  0.          0.         -0.70710678]
 [ 0.          0.70710678 -0.70710678  0.        ]
 [ 0.          0.70710678  0.70710678  0.        ]
 [ 0.70710678  0.          0.          0.70710678]]",-1.866345270711348,-1.8663447908236912
"[[0.         0.         0.        ]
 [3.7706888  1.94845581 1.53315312]
 [3.61604752 1.26655353 3.50722697]
 [4.05204643 3.7458043  6.67429564]]",[-1.57079973 -1.19336075],"[[(0, 3), (1, 2)], [(0, 1), (2, 3)], [(0, 2), (1, 3)]]","[[ 7.07106751e-01  1.78735393e-04  1.43949126e-04 -7.07106774e-01]
 [-5.05568198e-04  7.07106721e-01 -7.07106504e-01 -4.70781873e-04]
 [-1.40691556e-04  7.07106664e-01  7.07106861e-01  1.81992958e-04]
 [ 7.07106616e-01  4.67524410e-04 -5.08825666e-04  7.07106608e-01]]",-1.8777503167288128,-1.8777477828429445
"[[0.         0.         0.        ]
 [3.63145989 0.74488666 0.45966827]
 [1.29426157 0.92051051 2.71808053]
 [3.49282758 3.57230195 1.34310736]]",[-1.51665809 -1.49109822],"[[(0, 2), (1, 3)], [(0, 3), (1, 2)], [(0, 1), (2, 3)]]","[[ 7.07107380e-01 -3.35003763e-04 -7.07105959e-01  4.52179705e-04]
 [ 3.14031385e-04  7.07106376e-01 -4.73152288e-04 -7.07106958e-01]
 [ 7.07105822e-01  6.61860927e-04  7.07107252e-01  5.02738779e-04]
 [-6.40887174e-04  7.07106797e-01 -5.23712712e-04  7.07106281e-01]]",-1.8671085303080643,-1.8670047193896626
"[[0.         0.         0.        ]
 [3.29175842 2.1045808  1.61384174]
 [5.55449705 4.59117743 5.25018068]
 [5.78260017 2.61286982 3.96197594]]",[-1.56460123 -1.33432213],"[[(0, 1), (2, 3)], [(0, 2), (1, 3)], [(0, 3), (1, 2)]]","[[ 7.07106894e-01 -7.07106668e-01 -2.75420419e-05 -2.61228630e-05]
 [ 7.07105800e-01  7.07106025e-01  1.08924699e-03 -1.12742729e-03]
 [-1.10762730e-03 -1.10904692e-03  7.07106967e-01 -7.07104858e-01]
 [ 4.59242320e-05 -7.74066466e-06  7.07105756e-01  7.07107805e-01]]",-1.8708332666346494,-1.8708006771910524
"[[0.         0.         0.        ]
 [2.26565156 0.57072127 2.41046404]
 [6.14279279 1.06755209 5.75342083]
 [3.19136848 0.26527558 3.6744405 ]]",[-1.57095095 -0.81082184],"[[(0, 2), (1, 3)], [(0, 1), (2, 3)], [(0, 3), (1, 2)]]","[[ 0.70709527  0.00358964 -0.70709427  0.00459116]
 [-0.00148968  0.70710036 -0.00249126 -0.70710724]
 [ 0.70710617  0.00176359  0.70710172 -0.00221734]
 [-0.00386353  0.70710189  0.00431726  0.70708794]]",-1.917136296251171,-1.9171005903136764
"[[0.         0.         0.        ]
 [3.8609533  1.29785334 3.4453565 ]
 [5.3266969  1.68470604 5.04875346]
 [1.58860395 2.81591695 0.93095705]]",[-1.53549331 -1.25764432],"[[(0, 3), (1, 2)], [(0, 2), (1, 3)], [(0, 1), (2, 3)]]","[[ 7.07104116e-01 -7.81861661e-05  1.05689074e-04 -7.07109434e-01]
 [ 1.39315551e-04  7.07106842e-01 -7.07106705e-01 -4.45600428e-05]
 [-8.60905133e-04  7.07106264e-01  7.07106283e-01 -8.33395872e-04]
 [ 7.07108908e-01  7.99772406e-04  8.94528696e-04  7.07103636e-01]]",-1.8743242320051716,-1.8743134541602247
"[[0.         0.         0.        ]
 [3.35752531 0.57241143 1.76534723]
 [2.38438272 2.43251006 0.97685788]
 [6.33480625 3.5688933  5.01532877]]",[-1.57174615 -1.27497166],"[[(0, 3), (1, 2)], [(0, 2), (1, 3)], [(0, 1), (2, 3)]]","[[ 7.07105878e-01  1.75428650e-03 -5.85573850e-04 -7.07105265e-01]
 [-1.17504973e-03  7.07105765e-01 -7.07105861e-01  1.16481133e-03]
 [-6.02309803e-04  7.07105621e-01  7.07107458e-01  5.66401385e-04]
 [ 7.07106451e-01  2.30726133e-05  1.28352853e-05  7.07107111e-01]]",-1.8733124355824553,-1.8732854813163389
"[[0.         0.         0.        ]
 [2.36183907 2.34294718 2.47511782]
 [3.05867117 3.45299086 4.42914649]
 [1.08549543 0.94596426 3.02292741]]",[-1.57325707 -1.1082815 ],"[[(0, 2), (1, 3)], [(0, 3), (1, 2)], [(0, 1), (2, 3)]]","[[ 0.70708385  0.00304415 -0.70711868 -0.00251729]
 [-0.00318351  0.70693288  0.00237782 -0.70726947]
 [ 0.70690385  0.01772751  0.70688514  0.01691374]
 [-0.01758511  0.70705188 -0.01705631  0.70673721]]",-1.8830171884051035,-1.880769975409983
"[[0.         0.         0.        ]
 [2.04450302 2.1691697  1.63722025]
 [5.02353789 5.36490537 5.49949991]
 [5.33365122 7.24038826 6.37921009]]",[-1.53802728 -1.19449001],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70710678 -0.70710678  0.          0.        ]
 [ 0.70710678  0.70710678  0.          0.        ]
 [ 0.          0.          0.70710678 -0.70710678]
 [ 0.          0.          0.70710678  0.70710678]]",-1.8778334674970436,-1.877833312024555
"[[0.         0.         0.        ]
 [2.25206715 3.57709868 0.93401959]
 [0.57336587 1.53034457 2.87719223]
 [1.95280904 4.6698714  5.07828715]]",[-1.57125013 -1.52884174],"[[(0, 3), (1, 2)], [(0, 2), (1, 3)], [(0, 1), (2, 3)]]","[[ 7.07107247e-01  3.00166251e-04 -2.43983179e-04 -7.07106209e-01]
 [-3.24841373e-04  7.07106671e-01 -7.07106782e-01  2.19307974e-04]
 [-6.23459595e-05  7.07106822e-01  7.07106738e-01 -6.16290114e-06]
 [ 7.07106238e-01  8.70209040e-05 -1.85120927e-05  7.07107319e-01]]",-1.866515267833241,-1.8664035120856242
"[[0.         0.         0.        ]
 [1.82834534 3.26764178 2.7358676 ]
 [4.22067476 3.3057373  6.03317879]
 [2.56003827 2.73701235 3.99830697]]",[-1.570797   -0.77056258],"[[(0, 2), (1, 3)], [(0, 1), (2, 3)], [(0, 3), (1, 2)]]","[[ 7.07109294e-01  2.22129859e-04 -7.07104194e-01  2.33940117e-04]
 [-1.54851462e-02  7.07060426e-01 -1.54969858e-02 -7.06813701e-01]
 [ 7.06932902e-01  1.36755505e-02  7.06936571e-01 -1.73071132e-02]
 [ 1.59000598e-03  7.07020851e-01  2.04608895e-03  7.07187954e-01]]",-1.923106087668971,-1.9227453181602243
"[[0.         0.         0.        ]
 [2.0520971  2.8652047  2.96739452]
 [1.93734301 1.00256233 0.79718566]
 [4.25946075 4.86190475 2.71394363]]",[-1.31498459 -1.49371879],"[[(0, 2), (1, 3)], [(0, 3), (1, 2)], [(0, 1), (2, 3)]]","[[ 0.70711189 -0.0038759  -0.70708053  0.00385749]
 [ 0.00374014  0.70709351 -0.00399325 -0.70709888]
 [ 0.70709091  0.00124599  0.70712086  0.0009927 ]
 [-0.00111011  0.70710833 -0.00112859  0.70710346]]",-1.8720902188103912,-1.8717256683522958
"[[0.         0.         0.        ]
 [1.65824482 3.1749144  2.90628052]
 [0.71226743 0.01675873 1.18408147]
 [5.430401   4.55941708 4.27341577]]",[-0.62499804 -1.56502157],"[[(0, 2), (1, 3)], [(0, 3), (1, 2)], [(0, 1), (2, 3)]]","[[ 7.07104823e-01 -2.19770168e-03 -7.07101896e-01  2.20182068e-03]
 [ 2.08182982e-03  7.07105467e-01 -2.31769295e-03 -7.07101233e-01]
 [ 7.07105675e-01  1.25443240e-04  7.07107868e-01 -1.10427809e-04]
 [-9.57342972e-06  7.07104669e-01 -5.44130382e-06  7.07108893e-01]]",-1.9520357832295514,-1.9520316130419977
"[[0.         0.         0.        ]
 [2.45422644 0.55502763 0.37485348]
 [3.89484194 3.14004594 1.81642078]
 [4.486763   4.58479838 2.6961465 ]]",[-1.39469263 -0.97744003],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 7.07078835e-01 -7.07133508e-01 -9.55513666e-04  8.99822472e-04]
 [ 7.07123908e-01  7.07069918e-01  3.34575559e-03  4.08844643e-03]
 [ 1.29898835e-03 -5.56376372e-04  7.07107754e-01 -7.07104397e-01]
 [-3.68940061e-03 -3.74480430e-03  7.07097248e-01  7.07096773e-01]]",-1.8981259530226255,-1.8980779505207823
"[[0.         0.         0.        ]
 [1.82980062 2.1261722  1.11779601]
 [5.68121626 2.97952955 1.28644439]
 [8.57465263 5.61016972 2.3169504 ]]",[-1.49898239 -1.56403238],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 7.07106902e-01 -7.07106642e-01 -1.15198884e-04  1.15236312e-04]
 [ 7.07106651e-01  7.07106911e-01  1.19925534e-05  9.72911143e-06]
 [ 1.14085898e-04 -1.16349298e-04  7.07106793e-01 -7.07106750e-01]
 [-1.08795481e-05 -1.08421167e-05  7.07106760e-01  7.07106803e-01]]",-1.8667678715420795,-1.8667635053280434
"[[0.         0.         0.        ]
 [2.15909294 1.28906442 1.56542148]
 [2.89271121 5.28368999 3.25137948]
 [1.55083289 0.65611703 3.36670501]]",[-1.57093329 -1.13530665],"[[(0, 2), (1, 3)], [(0, 1), (2, 3)], [(0, 3), (1, 2)]]","[[ 7.07087350e-01  6.12539060e-03 -7.07083167e-01  4.83260698e-03]
 [-7.18457172e-04  7.07089554e-01  5.74102480e-04 -7.07123410e-01]
 [ 7.07102681e-01  3.17020829e-04  7.07110789e-01  1.72661774e-04]
 [-5.72387748e-03  7.07097407e-01  5.23414432e-03  7.07073616e-01]]",-1.88154746004234,-1.881336046000036
"[[0.         0.         0.        ]
 [2.49450205 0.74233661 1.99107952]
 [1.19058377 3.01198946 3.87714637]
 [2.69266895 1.30876017 2.77624864]]",[-1.57043938 -0.34416874],"[[(0, 2), (1, 3)], [(0, 1), (2, 3)], [(0, 3), (1, 2)]]","[[ 0.70709186  0.00516846 -0.70707075  0.00673373]
 [-0.02353284  0.70692442 -0.02509399 -0.70645196]
 [ 0.70671428  0.0230852   0.70666087 -0.02554235]
 [-0.00471538  0.70689337  0.00718724  0.7072679 ]]",-2.036367585953636,-2.0362038567482084
"[[0.         0.         0.        ]
 [1.89531773 2.76483402 1.90097384]
 [2.89000971 2.64885657 1.68996921]
 [0.55334951 3.55574588 2.401675  ]]",[-1.56625169 -0.33384161],"[[(0, 3), (1, 2)], [(0, 2), (1, 3)], [(0, 1), (2, 3)]]","[[ 0.70697131  0.0015787   0.00149894 -0.70723888]
 [ 0.01385745  0.70401119 -0.70991723  0.01391908]
 [-0.11552528  0.70299253  0.69268441 -0.11244426]
 [ 0.69760551  0.1008328   0.12729328  0.69783646]]",-2.0241997876444895,-2.019705454452231
"[[0.         0.         0.        ]
 [2.97114414 2.07299091 1.99918055]
 [4.19474711 5.16480224 5.05464665]
 [5.84549714 8.24668439 5.17983675]]",[-1.56531626 -1.54398819],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70710678 -0.70710678  0.          0.        ]
 [ 0.70710678  0.70710678  0.          0.        ]
 [ 0.          0.          0.70710678 -0.70710678]
 [ 0.          0.          0.70710678  0.70710678]]",-1.8663966897176518,-1.866396233117872
"[[0.         0.         0.        ]
 [2.54519493 1.57354885 0.35347446]
 [2.15612275 3.96775364 2.44899621]
 [3.72894698 4.25958955 0.96319715]]",[-1.49794035 -1.24731984],"[[(0, 1), (2, 3)], [(0, 2), (1, 3)], [(0, 3), (1, 2)]]","[[ 7.07121972e-01 -7.07090316e-01 -1.32422352e-03 -2.18720568e-04]
 [ 7.07081904e-01  7.07102163e-01  6.31170133e-03 -1.36926079e-03]
 [-3.28765388e-03 -4.39330229e-03  7.07091175e-01 -7.07101096e-01]
 [-1.69967916e-03 -3.24271076e-03  7.07092978e-01  7.07111106e-01]]",-1.8751815148334687,-1.8749188765235605
"[[0.         0.         0.        ]
 [1.81351596 1.93886088 0.18972478]
 [2.21602865 3.42749243 2.35585431]
 [4.04425432 6.96063969 4.25443146]]",[-1.5714662  -1.42806639],"[[(0, 3), (1, 2)], [(0, 1), (2, 3)], [(0, 2), (1, 3)]]","[[ 7.07100490e-01  3.01679320e-03  3.15852177e-03 -7.07099583e-01]
 [-1.93928304e-05  7.07089332e-01 -7.07124211e-01 -1.61275176e-04]
 [-3.08522234e-03  7.07117789e-01  7.07082290e-01  3.09008911e-03]
 [ 7.07106342e-01  8.78964174e-05 -9.27715568e-05  7.07107209e-01]]",-1.8683651311111626,-1.8670312472875064
"[[0.         0.         0.        ]
 [3.08956705 3.8753392  3.74674607]
 [6.41533763 6.04181155 7.01712168]
 [8.47419493 8.61770171 8.81894187]]",[-1.57111422 -1.55573661],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70710678 -0.70710678  0.          0.        ]
 [ 0.70710678  0.70710678  0.          0.        ]
 [ 0.          0.          0.70710678 -0.70710678]
 [ 0.          0.          0.70710678  0.70710678]]",-1.8663493526481618,-1.8663492999259956
"[[0.         0.         0.        ]
 [3.13859587 3.47110017 3.72231954]
 [4.79119564 7.19286045 4.00298929]
 [6.00788959 7.29762164 6.78822072]]",[-1.57107271 -1.50205059],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 7.07106781e-01 -7.07106782e-01  3.44866120e-07 -3.45392119e-07]
 [ 7.07106777e-01  7.07106776e-01  8.29192347e-05  8.21174707e-05]
 [-7.46004507e-07 -5.57462674e-08  7.07106725e-01 -7.07106838e-01]
 [-8.25180899e-05 -8.25186156e-05  7.07106833e-01  7.07106720e-01]]",-1.866727458808588,-1.8667252075559442
"[[0.         0.         0.        ]
 [1.01616159 2.14627836 3.47096518]
 [4.7683613  6.02335403 4.07908051]
 [2.34004981 3.21630376 4.14377232]]",[-1.57138165 -1.00851258],"[[(0, 2), (1, 3)], [(0, 1), (2, 3)], [(0, 3), (1, 2)]]","[[ 7.07107043e-01  4.48914570e-04 -7.07106178e-01  5.31047906e-04]
 [-1.44871112e-03  7.07106232e-01 -1.53084470e-03 -7.07104189e-01]
 [ 7.07104949e-01  1.34971133e-03  7.07105447e-01 -1.62984488e-03]
 [-3.49913005e-04  7.07105899e-01  6.30049706e-04  7.07107296e-01]]",-1.8924981921524637,-1.89248865748923
"[[0.         0.         0.        ]
 [2.14197597 0.82231978 2.16198736]
 [3.00074547 2.18875849 3.93385366]
 [4.46577725 4.72934611 4.98726465]]",[-1.57140586 -1.34302906],"[[(0, 3), (1, 2)], [(0, 1), (2, 3)], [(0, 2), (1, 3)]]","[[ 0.70710437  0.00187584  0.00206104 -0.7071037 ]
 [-0.0020217   0.7071046  -0.70710263 -0.00220689]
 [-0.00186935  0.7071036   0.70710446  0.00206753]
 [ 0.70710383  0.00201521 -0.00221338  0.7071034 ]]",-1.8704308852938083,-1.870169101724473
"[[0.         0.         0.        ]
 [2.27414417 0.2618292  3.22608054]
 [1.35726595 1.29066595 3.58957016]
 [0.08192136 1.00892813 0.40563398]]",[-0.40725115 -0.66145758],"[[(0, 3), (1, 2)], [(0, 1), (2, 3)], [(0, 2), (1, 3)]]","[[ 7.07190038e-01 -3.98940191e-03 -1.14206839e-03 -7.07011337e-01]
 [ 5.77266012e-04  7.06970643e-01 -7.07239017e-01 -2.26932420e-03]
 [ 1.82097003e-03  7.07229850e-01  7.06973591e-01 -3.31121202e-03]
 [ 7.07020934e-01  1.59162303e-03 -1.01062482e-04  7.07190819e-01]]",-2.092150405589317,-2.0921361494553157
"[[0.         0.         0.        ]
 [0.91409199 3.47248121 2.85629227]
 [2.19392004 3.71198262 3.37983604]
 [2.49210269 5.93838263 6.65872089]]",[-1.57051553 -0.6433284 ],"[[(0, 3), (1, 2)], [(0, 1), (2, 3)], [(0, 2), (1, 3)]]","[[ 7.07106817e-01  2.65824722e-04  3.04882917e-04 -7.07106629e-01]
 [-1.21135936e-03  7.07106132e-01 -7.07105287e-01 -1.25041748e-03]
 [-2.47272274e-04  7.07106374e-01  7.07107071e-01  3.23435395e-04]
 [ 7.07105664e-01  1.19280752e-03 -1.26896936e-03  7.07105754e-01]]",-1.9480079765868379,-1.9480065197787304
"[[0.         0.         0.        ]
 [3.58617603 2.43093174 0.7478591 ]
 [5.02603945 3.11285182 2.8140862 ]
 [8.3489364  6.36447793 3.86452882]]",[-1.57151238 -1.4152382 ],"[[(0, 3), (1, 2)], [(0, 1), (2, 3)], [(0, 2), (1, 3)]]","[[ 7.07106768e-01  8.60698921e-05  9.07527982e-05 -7.07106784e-01]
 [-3.31267884e-05  7.07106604e-01 -7.07106957e-01 -3.78097378e-05]
 [-8.74800286e-05  7.07106953e-01  7.07106599e-01  8.93426605e-05]
 [ 7.07106788e-01  3.45369390e-05 -3.63995867e-05  7.07106772e-01]]",-1.8682948972267854,-1.868294167408838
"[[0.         0.         0.        ]
 [0.65870196 0.30670897 2.06939873]
 [0.22218703 1.28951978 0.93315166]
 [2.75042665 4.90653932 3.57909226]]",[-1.56998884 -0.72619998],"[[(0, 3), (1, 2)], [(0, 2), (1, 3)], [(0, 1), (2, 3)]]","[[ 6.98647197e-01  1.30712201e-01 -8.16805124e-02 -6.98666379e-01]
 [-1.06337269e-01  7.00046970e-01 -6.98095679e-01  1.06249936e-01]
 [-2.40553871e-02  7.02031738e-01  7.11330240e-01  2.41260590e-02]
 [ 7.07110895e-01  9.92095606e-06 -7.97647994e-05  7.07102662e-01]]",-1.9204778242244958,-1.8954405754180121
"[[0.         0.         0.        ]
 [3.13519185 1.29137571 2.46895878]
 [5.03663765 2.84514665 5.38215526]
 [3.15247568 1.7065332  5.86593855]]",[-1.56540097 -1.28081271],"[[(0, 1), (2, 3)], [(0, 2), (1, 3)], [(0, 3), (1, 2)]]","[[ 7.07108561e-01 -7.07105000e-01 -3.75006699e-05 -1.43810278e-05]
 [ 7.07103239e-01  7.07106708e-01  2.07889952e-03 -8.89089334e-04]
 [-1.47243148e-03 -1.49555855e-03  7.07105330e-01 -7.07105118e-01]
 [-5.68961178e-04 -6.20845809e-04  7.07105175e-01  7.07107886e-01]]",-1.8730454162272805,-1.8730035895791288
"[[0.         0.         0.        ]
 [0.32322451 3.06207446 1.49154872]
 [3.86268328 6.52650687 2.95181727]
 [7.64577936 9.61569102 5.10200067]]",[-1.53924055 -1.57080672],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70710678 -0.70710678  0.          0.        ]
 [ 0.70710678  0.70710678  0.          0.        ]
 [ 0.          0.          0.70710678 -0.70710678]
 [ 0.          0.          0.70710678  0.70710678]]",-1.866416691537594,-1.8664166477445923
"[[0.         0.         0.        ]
 [2.17083352 0.83940851 2.48470069]
 [4.21763172 3.74167496 2.95747947]
 [3.31159925 1.48341631 3.88988108]]",[-1.57295849 -1.07729405],"[[(0, 2), (1, 3)], [(0, 1), (2, 3)], [(0, 3), (1, 2)]]","[[ 0.70710159  0.00236088 -0.70710255  0.00278442]
 [-0.01165877  0.70707632 -0.01208174 -0.70693789]
 [ 0.70700855  0.01251293  0.70700515 -0.01122745]
 [-0.00321416  0.70702258  0.00193118  0.70718103]]",-1.8859120077760692,-1.8851042237240443
"[[0.         0.         0.        ]
 [1.51286326 2.17266436 0.3117471 ]
 [2.81194379 2.01303425 1.03196449]
 [0.58445579 3.40255041 3.88380333]]",[-1.56950896 -0.71900771],"[[(0, 3), (1, 2)], [(0, 1), (2, 3)], [(0, 2), (1, 3)]]","[[ 7.06893431e-01  1.65539938e-02  1.71368317e-02 -7.06918646e-01]
 [-9.85190629e-04  7.07000251e-01 -7.07210860e-01 -1.57316614e-03]
 [-1.81071800e-02  7.07014960e-01  7.06794969e-01  1.55835487e-02]
 [ 7.07087574e-01  2.54094085e-03 -1.78019231e-05  7.07121423e-01]]",-1.9320759051755254,-1.9317267552062622
"[[0.         0.         0.        ]
 [0.6789694  1.65619936 1.35172894]
 [3.00320487 2.99904513 4.24823324]
 [0.85563834 5.02849149 1.49345041]]",[-1.27610413 -1.563311  ],"[[(0, 1), (2, 3)], [(0, 2), (1, 3)], [(0, 3), (1, 2)]]","[[ 7.07107165e-01 -7.07102386e-01 -2.08889540e-03 -1.14455534e-03]
 [ 7.07104648e-01  7.07108895e-01  1.62675329e-04  3.16856981e-05]
 [ 4.06673948e-04 -5.37660184e-04  7.07104689e-01 -7.07108552e-01]
 [ 1.51955112e-03 -1.71390209e-03  7.07105769e-01  7.07104083e-01]]",-1.8733051611996823,-1.8732574785785043
"[[0.         0.         0.        ]
 [1.05481581 2.71896074 1.88455966]
 [2.62396678 2.87826952 4.94188583]
 [0.21155189 3.71339301 3.26664075]]",[-1.57281089 -1.06427761],"[[(0, 2), (1, 3)], [(0, 1), (2, 3)], [(0, 3), (1, 2)]]","[[ 7.07096708e-01  2.13826875e-03 -7.07109504e-01  2.41284743e-03]
 [-5.11959972e-03  7.07086120e-01 -5.39408423e-03 -7.07088334e-01]
 [ 7.07085041e-01  7.31478997e-03  7.07083450e-01 -3.19885578e-03]
 [-4.33347830e-03  7.07086374e-01  2.17661265e-04  7.07113875e-01]]",-1.8874191501539597,-1.8872402292064359
"[[0.         0.         0.        ]
 [2.1183948  1.83692086 2.65932002]
 [2.71188403 1.33691724 1.61286208]
 [4.20039163 2.23799779 3.31604686]]",[-1.57419056 -0.55542361],"[[(0, 3), (1, 2)], [(0, 2), (1, 3)], [(0, 1), (2, 3)]]","[[ 0.70698741  0.00510464 -0.00323333 -0.70720032]
 [-0.02570209  0.7058956  -0.70763642 -0.01736381]
 [-0.03888886  0.70579476  0.70637915 -0.03701223]
 [ 0.70568822  0.05949033  0.01639317  0.70583022]]",-1.9647937863662757,-1.963596751730043
"[[0.         0.         0.        ]
 [1.71739877 0.95929109 3.88706266]
 [2.93429804 3.97537772 3.2906955 ]
 [3.48263825 5.14843238 5.50127258]]",[-1.5677213  -1.40080853],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 7.07107020e-01 -7.07106542e-01 -1.83400515e-05  1.92265553e-05]
 [ 7.07105694e-01  7.07106173e-01  1.09070007e-03  1.09910092e-03]
 [ 2.29859135e-05 -1.45806922e-05  7.07105378e-01 -7.07108184e-01]
 [-1.09534333e-03 -1.09445765e-03  7.07107343e-01  7.07104524e-01]]",-1.868644424082185,-1.8685806794097843
"[[0.         0.         0.        ]
 [3.87359258 3.50474505 1.58073214]
 [3.36677387 0.11371944 1.05433916]
 [7.78781875 3.62983379 3.44818617]]",[-1.57127457 -1.54250942],"[[(0, 3), (1, 2)], [(0, 2), (1, 3)], [(0, 1), (2, 3)]]","[[ 7.07106780e-01  1.14352325e-04 -1.13682893e-04 -7.07106764e-01]
 [-1.14039090e-04  7.07106845e-01 -7.07106699e-01  1.13996128e-04]
 [-2.07620186e-05  7.07106708e-01  7.07106854e-01 -2.00926102e-05]
 [ 7.07106773e-01  2.04487922e-05  2.04058367e-05  7.07106789e-01]]",-1.8664133453022203,-1.8663710243931038
"[[0.         0.         0.        ]
 [1.08165794 3.85721363 2.8323287 ]
 [2.91993107 4.05762789 4.71811216]
 [2.10025652 4.93161215 6.81367918]]",[-1.5701631  -1.34890267],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 7.07107379e-01 -7.07106183e-01 -1.28337225e-05  1.09969020e-05]
 [ 7.07088346e-01  7.07089531e-01  4.95259544e-03  5.09286347e-03]
 [ 8.22532397e-05  5.84228082e-05  7.07078307e-01 -7.07135247e-01]
 [-5.02180348e-03 -5.02364972e-03  7.07117911e-01  7.07059973e-01]]",-1.8702551083113443,-1.8692300508642274
